url,title,question,answer
https://labus.pro/viveska/bukva/,Объемные буквы,Какой может быть подсветка объемных букв?,\n- Существует несколько основных вариантов\n- Прямая – светится только фронтальная часть\n- Боковая – свет пропускают только торцевые части\n- Полная – изделие светится целиком\nСвязаться для заказа.
https://labus.pro/viveska/bukva/,Объемные буквы,Можно ли заказать объемные буквы без подсветки?,"\n- Да\n- Такие вывески обычно используются внутри помещений\n- Буквы могут быть цельноклеенными толщиной до 100 мм, из ПВХ 10 мм или из композита\nСвязаться для заказа."
https://labus.pro/viveska/bukva/,Объемные буквы,"Можно ли заказать буквы, выполненные художественным шрифтом?","\n- Разумеется\n- Но их итоговая стоимость будет выше, поскольку подобные вывески требуют большего объема работы\nСвязаться для заказа."
https://labus.pro/viveska/bukva/,Объемные буквы,Объемные буквы из каких материалов можно заказать?,"\n- Чаще всего используются акрил и ПВХ, реже – композит\nСвязаться для заказа."
https://labus.pro/viveska/bukva/,Объемные буквы,Как долго прослужат объемные буквы?,"\n- Точный период во многом зависит от условий эксплуатации, места монтажа\n- Обычно такие вывески служат не менее 5 лет\nСвязаться для заказа."
https://labus.pro/viveska/bukva/,Объемные буквы,Каких видов вы изготавливаете объемные буквы?,"\n- - Вы можете заказать объемные буквы в Махачкале нескольких видов: несветовые – изготавливаются из непрозрачного материала, выполняют свою задачу только в течении дня; с контражуром – конструкция крепится на небольшом расстоянии от стены и подсвеч\nСвязаться для заказа."
https://labus.pro/viveska/bukva/,Объемные буквы,Сколько стоят объемные буквы?,"\n- - Точная цена на световые буквы и варианты без подсветки зависит от нескольких факторов: размер будущей вывески; наличие/отсутствие светодиодов; используемые материалы\n- Чтобы узнать стоимость заказа, вы можете использовать указанный на сайте пр\nСвязаться для заказа."
https://labus.pro/viveska/shtender/,Изготовление штендеров,Какого типа конструкции вы изготавливаете?,\n- В зависимости от места размещения изделия вы можете заказать одностороннюю или двухстороннюю конструкцию\n- Наибольшей популярностью пользуются модели со сменным изображением\nСвязаться для заказа.
https://labus.pro/viveska/shtender/,Изготовление штендеров,Какие материалы используются при изготовлении штендера?,"\n- Основа штендера обычно изготавливается из металла, дерева или композита\n- В качестве полотна может быть установлена панель ПВХ, баннерная ткань, меловая доска\n- Устойчивость конструкции обеспечивает форма профиля: Т-образная или А-образная (рас\nСвязаться для заказа."
https://labus.pro/tipograf/beidzh/,Бейджи,Какие основные критерии учитываются при создании бейджей?,"\n- - Читабельность – важно использовать простой, достаточно крупный шрифт, чтобы надпись можно было без труда рассмотреть с расстояния 1-2 метра;
соответствие корпоративному стилю – требуется тщательный подбор цветов, место для логотипа, ведь работн\nСвязаться для заказа."
https://labus.pro/tipograf/beidzh/,Бейджи,Какого типа бейджи вы изготавливаете?,"\n- - Существует несколько наиболее популярных вариантов исполнения: бумажные бейджи – недорогая продукция с минимальными сроками изготовления\n- Обычно предназначена для разового использования, например, на мероприятиях\n- Скругление углов и ламинац\nСвязаться для заказа."
https://labus.pro/tipograf/beidzh/,Бейджи,Как бейджи крепятся к одежде?,"\n- Мы изготавливаем бейджи на магните, что позволяет надежно крепить их на одежду избежав повреждения\n- Бейджи на магните не оставляют отверстий, так как они не прокалывают материал\nСвязаться для заказа."
https://labus.pro/tipograf/beidzh/,Бейджи,Можно заказать бейджи нестандартной формы?,"\n- Да, вы можете заказать бейджи с индивидуальной формой и дизайном\n- Мы предлагаем вам выбрать цвет, форму, материал и добавить свой логотип или текст\nСвязаться для заказа."
https://labus.pro/tipograf/beidzh/,Бейджи,Каков срок изготовления бейджей?,"\n- Срок изготовления бейджей может варьироваться в зависимости от объема заказа, индивидуальных требований и загруженности производства\n- Обычно производство занимает 2-5 рабочих дней\nСвязаться для заказа."
https://labus.pro/tipograf/bloknotyi/,Блокноты с логотипом,Как вы подходите к созданию блокнотов?,"\n- - Возможна печать на блокнотах разного размера, с твердой и мягкой бумажной обложкой, с разметкой в линейку, клетку или чистыми листами\n- Наибольшей популярностью пользуются изделия на пружине\n- Также возможен выпуск брендированной полиграфии н\nСвязаться для заказа."
https://labus.pro/tipograf/bloknotyi/,Блокноты с логотипом,Сколько стоит печать брендированных блокнотов?,"\n- Цена за тираж рассчитывается индивидуально\n- Она зависит от количества изделий, сложности печати, использованных материалов, дополнительных услуг, например,
разработки дизайна\nСвязаться для заказа."
https://labus.pro/tipograf/bloknotyi/,Блокноты с логотипом,Какого формата блокноты с логотипом вы печатаете?,"\n- Блокноты с логотипом доступны в различных размерах в зависимости от ваших предпочтений и потребностей\n- Мы можем напечатать блокноты стандартных размеров: А6, А5, А4 или А3 или персонализированный размер\n- Распространенный размер блокнота - 14,\nСвязаться для заказа."
https://labus.pro/tipograf/bloknotyi/,Блокноты с логотипом,Какой тип скрепления можно выбрать при заказе блокнотов?,"\n- Для блокнотов существует несколько типов скрепления:
Скоба: подойдет для страниц небольшой плотности и количеством до 50 листов\n- Спиральная пружина: Это один из самых популярных типов скрепления\n- Можно использовать металлическую или пластиков\nСвязаться для заказа."
https://labus.pro/tipograf/bloknotyi/,Блокноты с логотипом,Каков срок производства блокнотов с логотипом?,"\n- Сроки выполнения заказа блокнотов с логотипом при лазерной печати – 4-7 рабочих дней, при офсетной печати - 10-15 дней\nСвязаться для заказа."
https://labus.pro/tipograf/planshet/,Планшеты с зажимом для бумаг,Какие виды планшетов вы можете предложить?,"\n- Одинарные – лаконичная подложка с зажимом\n- Это самый простой и недорогой вариант, который чаще всего используется во время публичных выступлений, для приема заказов\n- Двухстворчатые – полноценная жесткая папка с зажимом и карманом для бумаг\n-\nСвязаться для заказа."
https://labus.pro/tipograf/planshet/,Планшеты с зажимом для бумаг,Сколько стоит заказать планшет?,"\n- Цена планшета зависит от выбранного вами материала, размера изделия, тиража\n- Поэтому стоимость каждого отдельного заказа мы рассчитываем индивидуально\nСвязаться для заказа."
https://labus.pro/tipograf/paket/,Пакеты с логотипом на заказ,Какого типа пакеты вы печатаете?,"\n- Возможна печать на пакетах самого разного типа: полиэтиленовые – «майка», «банан» (с прорубной ручкой),  бумажные – подарочные, крафтовые\n- Выбор зависит от конкретного назначения упаковочной продукции, специфики вашего бизнеса\n- Так, «майки» о\nСвязаться для заказа."
https://labus.pro/tipograf/paket/,Пакеты с логотипом на заказ,Сколько стоит тираж пакетов?,"\n- - Общая цена на пакеты с логотипом всегда рассчитывается индивидуально, поскольку на ее формирование влияет несколько факторов: размер – чем больше формат изделия, тем выше стоимость; тираж – единица продукции дешевле всего при печати от 5000 шту\nСвязаться для заказа."
https://labus.pro/tipograf/paket/,Пакеты с логотипом на заказ,На какую область можно нанести печать на крафт пакете?,"\n- Печать можно нанести на всю лицевую и заднюю часть пакета полностью, однако, желательно оставлять отступ от краев на 1 см\n- Вы можете разместить на печатной области свой логотип, название компании, слоган, контактные данные, адрес веб-сайта или \nСвязаться для заказа."
https://labus.pro/tipograf/paket/,Пакеты с логотипом на заказ,Какое максимальное количество цветов можно использовать при печати на крафт пакете?,"\n- Максимальное количество цветов, которое можно использовать при печати на крафт пакете, - 4 цвета\nСвязаться для заказа."
https://labus.pro/tipograf/paket/,Пакеты с логотипом на заказ,Сколько стоит клише для печати на пакете?,"\n- Стоимость клише для печати зависит от размера области,на которую наносится изображение, и количества цветов при печати\n- Для подсчета стоимости, вы можете прислать ваш макет
менеджеру\n- Если же у вас нет
макета
, наши опытные дизайнеры помогут \nСвязаться для заказа."
https://labus.pro/tipograf/nakleyki/,Виниловые самоклейки,Каков срок печати виниловой пленки?,\n- Время производства виниловой самоклейки от 1 до 3-х дней после согласования макета\nСвязаться для заказа.
https://labus.pro/tipograf/nakleyki/,Виниловые самоклейки,Как долго продержится виниловая самоклейка?,"\n- Срок службы виниловой самоклейки зависит от нескольких факторов, таких как условия эксплуатации и правильное нанесение\n- Качественные виниловые самоклейки без ламинации, правильно нанесенные на гладкую и чистую поверхность, могут продержаться пр\nСвязаться для заказа."
https://labus.pro/tipograf/nakleyki/,Виниловые самоклейки,Вы печатаете наклейки стандартных размеров или индивидуальных?,"\n- Мы печатаем рекламные наклейки по вашим размерам, так как нет стандартов размера печати виниловых наклеек\nСвязаться для заказа."
https://labus.pro/tipograf/nakleyki/,Виниловые самоклейки,Какие есть ограничения по размерам при печати самоклейки?,"\n- Максимальная ширина печати на виниловой пленке до 197 см, длина – 50 м\n- Если необходим размер больше максимального, советуем разделить на несколько частей макет для печати\nСвязаться для заказа."
https://labus.pro/tipograf/nakleyki/,Виниловые самоклейки,На каких поверхностях можно использовать виниловые наклейки?,"\n- Наклейки могут быть использованы на различных поверхностях, включая стекло, пластик, металл, бумагу, дерево и другие материалы\n- Однако следует учесть, что некоторые материалы могут быть менее подходящими для наклеек в зависимости от их текстуры\nСвязаться для заказа."
https://labus.pro/tipograf/yedjyednevnik/,Ежедневник на заказ,Какие варианты ежедневников с логотипом вы можете предложить?,"\n- - Существует несколько вариантов персонализации такой полиграфии\n- Печать на обложке – чаще всего наши клиенты выбирают заказать ежедневники с логотипом, нанесенным с помощью полноцветной технологии или тиснения\n- Изображение на форзаце/нарзаце\nСвязаться для заказа."
https://labus.pro/tipograf/yedjyednevnik/,Ежедневник на заказ,Сколько стоит ежедневник?,"\n- - Итоговая стоимость определяется индивидуально, поскольку вы можете выбрать: тип обложки; плотность внутренних листов; способ персонализации; датированный или недатированный внутренний блок; метод нанесения логотипа\n- При необходимости наши спе\nСвязаться для заказа."
https://labus.pro/tipograf/yedjyednevnik/,Ежедневник на заказ,Ежедневники с логотипом какого размера вы делаете?,"\n- Стандартным форматом для ежедневников считается А5 (14,8х21 см), чаще всего именно его заказывают в качестве корпоративного сувенира\n- Помимо него, у нас есть также некоторые модели в форматах B5 (18x25 см), А6 (10,5х14,8 см) и А4 (21х29,7 см)\nСвязаться для заказа."
https://labus.pro/tipograf/yedjyednevnik/,Ежедневник на заказ,Какими преимуществами обладает брендированный ежедневник?,"\n- Уникальность: Брендированные ежедневники позволяют вам выделиться среди конкурентов и создать узнаваемый образ вашего бренда\n- Реклама и продвижение: Каждый раз, когда кто-то использует ежедневник с вашим логотипом, вы получаете бесплатную рекла\nСвязаться для заказа."
https://labus.pro/tipograf/yedjyednevnik/,Ежедневник на заказ,Каков срок изготовления ежедневников на заказ?,"\n- Обычно производство ежедневников занимает 5-14 рабочих дней при наличии модели ежедневника на складе\n- Если модели нет в наличии, срок увеличивается\n- Чтобы узнать точное время изготовления, вы можете
обратиться к нашему менеджеру\nСвязаться для заказа."
https://labus.pro/vnutrennyaya-reklama/tablichki/,Таблички из прозрачного акрила с аппликацией,Может ли табличка быть двухсторонней?,\n- Конечно\n- Вторая сторона также может нести информационное или рекламное сообщение\nСвязаться для заказа.
https://labus.pro/vnutrennyaya-reklama/tablichki/,Таблички из прозрачного акрила с аппликацией,Можно ли заказать табличку с окошком для сменной информации?,\n- Да\n- Окошко будет закрыто прозрачным пластиком по размеру информационного листа\nСвязаться для заказа.
https://labus.pro/vnutrennyaya-reklama/tablichki/,Таблички из прозрачного акрила с аппликацией,Как табличку можно прикрепить к вертикальной поверхности?,"\n- Если изделие небольшое, находится в помещении, то самым простым вариантом будет двухсторонний скотч\n- При этом поверхность должна быть ровной и гладкой\n- Если табличка тяжелая, находится на улице, лучше использовать металлический крепеж\nСвязаться для заказа."
https://labus.pro/vnutrennyaya-reklama/tablichki/,Таблички из прозрачного акрила с аппликацией,Какого типа табличка вы изготавливаете?,"\n- - Офисные – достаточно крупные таблички, на которых могут быть указаны точное расположение организации в пределах здания, номера кабинетов, поэтажные списки магазинов или компаний\n- Такие конструкции обычно размещают в фойе, на лестничных пролет\nСвязаться для заказа."
https://labus.pro/vnutrennyaya-reklama/tablichki/,Таблички из прозрачного акрила с аппликацией,Какие материалы вы используете?,"\n- - Для изготовления информационных табличек мы используем самые разные материалы: акрил, ПВХ, композит\n- От вашего выбора зависит оптимальный способ монтажа изделия, способ нанесения текста\n- Для передачи информации используются: УФ-печать – обе\nСвязаться для заказа."
https://labus.pro/vnutrennyaya-reklama/tablichki/,Таблички из прозрачного акрила с аппликацией,Сколько стоит информационная табличка?,"\n- Ознакомьтесь с примерами работ, чтобы определить, таблички какого типа вам нужны\n- Наш менеджер оперативно подсчитает стоимость, с учетом материалов, размера изделия, метода нанесения информации\n- Также сотрудники Labus\n- pro готовы организова\nСвязаться для заказа."
https://labus.pro/brending/socz-seti/,Освещение жизни компании в социальных сетях обязательно для всех видов бизнеса,Как проходит работа по ведению социальных сетей?,"\n- Основные этапы работы: анализ целевой аудитории и конкурентов; разработка стратегии продвижения (сколько, какого материала и когда публиковать); создание контента, который заинтересует целевую аудиторию, заставит воспользоваться кнопкой «Подписат\nСвязаться для заказа."
https://labus.pro/brending/socz-seti/,Освещение жизни компании в социальных сетях обязательно для всех видов бизнеса,Сколько стоит ведение социальных сетей?,"\n- Стоимость ведения аккаунта зависит от таких факторов: количество социальных сетей, где представлен ваш бренд; объем пакета услуг, например, только продающий контент или вместе с коммерческим продвижением; необходимость дополнительных услуг, напри\nСвязаться для заказа."
https://labus.pro/design/banner/,Дизайн баннера,Сколько стоит дизайн баннера?,"\n- - Если вы хотите заказать дизайн баннера, заполните форму обратной связи или позвоните нашему менеджеру\n- Стоимость оригинального рекламного макета рассчитывается индивидуально, поскольку зависит от нескольких факторов: предоставляет ли заказчик\nСвязаться для заказа."
https://labus.pro/design/banner/,Дизайн баннера,Как вы подходите к созданию баннера?,"\n- - Чтобы баннер действительно привел к вам новых покупателей, он должен быть простым для восприятия, информативным, с положительным эмоциональным зарядом\n- Именно такой дизайн создают специалисты Labus\n- pro\n- Мы не используем шаблоны и другие \nСвязаться для заказа."
https://labus.pro/design/banner/,Дизайн баннера,Можно ли у вас заказать баннеры для сайта?,"\n- Конечно, мы создаем дизайн баннеров для сайтов – этот вид рекламы особенно актуален для интернет-магазинов и маркет-плейсов, поскольку помогает моментально привлечь внимание пользователя к лучшим спецпредложениям\n- Также реклама может быть предн\nСвязаться для заказа."
https://labus.pro/design/upakovka/,Дизайн упаковки,Каким требованиям должна соответствовать упаковка?,"\n- Отражает концепцию бренда/серии; моментально считывается на уровне визуальных образов; информативна, быстро доносит основные характеристики товара; легко запоминается\nСвязаться для заказа."
https://labus.pro/design/upakovka/,Дизайн упаковки,Сколько времени занимает разработка дизайна упаковки?,\n- Срок разработки упаковки зависит от типа упаковки и сложности дизайна\n- Средний срок разработки упаковки до нескольких дней до двух недель\nСвязаться для заказа.
https://labus.pro/design/upakovka/,Дизайн упаковки,Сколько стоит дизайн упаковки?,"\n- Цена разработки дизайна упаковки зависит от нескольких факторов:
масштаба задачи (создание «с нуля» или улучшение имеющегося макета);
сроки выполнения заказа, наличие временных ограничений;
размера упаковки/этикетки;
выбранных материалов и технол\nСвязаться для заказа."
https://labus.pro/design/upakovka/,Дизайн упаковки,Что включает в себя разработка дизайна упаковки?,"\n- - Разработка дизайна упаковки — это комплексный процесс, который включает в себя несколько ключевых этапов\n- Брифинг и постановка задач Сбор информации от клиента\n- Обсуждение целей и задач проекта\n- Определение ключевых требований и ожиданий\\nСвязаться для заказа."
https://labus.pro/design/upakovka/,Дизайн упаковки,Какие данные и материалы необходимо предоставить для начала работы?,"\n- - Для начала работы при разработке дизайна упаковки необходимо предоставить следующие данные и материалы:
Описание товара: название, физические характеристики (состав, граммовка), функции упаковки, контактные данные, штрих код\n- Портрет потребит\nСвязаться для заказа."
https://labus.pro/design/upakovka/,Дизайн упаковки,Как составить портрет потенциального покупателя?,"\n- Чтобы составить портрет потенциального покупателя, выполните следующие шаги:
Определите потребности и цели вашей целевой аудитории\n- Изучите демографические характеристики (возраст, пол, семейное положение, образование, профессия)\n- Узнайте гео\nСвязаться для заказа."
https://labus.pro/brending/present/,Дизайн презентаций,Для каких целей вы разрабатываете презентации?,"\n- Для размещения в сети Интернет; рассылки партнерам, клиентам; сопровождения устных выступлений (доклады, отчеты, статистика, исследования); демонстрации заказчикам, потенциальным инвесторам; презентации новых товаров и услуг на мероприятиях\nСвязаться для заказа."
https://labus.pro/brending/present/,Дизайн презентаций,Какого формата презентации вы разрабатываете?,"\n- классические слайды – их основу составляют изображения и текст; мультимедиа – могут включать анимацию, звуковое сопровождение, активные ссылки; видео – вся информация подается в виде ролика, обычно со звуковым сопровождением; интерактивная презен\nСвязаться для заказа."
https://labus.pro/brending/present/,Дизайн презентаций,Как вы подходите к созданию презентации?,"\n- - Разрабатываем дизайн для презентации на основании пожеланий клиента, корпоративных цветов\n- Для оформления используем специализированные программы, по запросуе или предварительно оплаченные изображения, шрифты\n- Такой подход позволяет гаранти\nСвязаться для заказа."
https://labus.pro/brending/present/,Дизайн презентаций,Сколько стоит дизайн презентации?,"\n- Стоимость дизайна для презентации зависит от нескольких основных факторов: объем и характер информации; наличие исходного контента (изображения, текст, видео); формат подачи данных; количество языковых версий\n- Для быстрого расчета стоимости дос\nСвязаться для заказа."
https://labus.pro/design/plakat/,Дизайн плаката,Каких видов бывают плакаты?,"\n- - Постер, как и баннер, – многоцелевой маркетинговый инструмент\n- Это универсальный способ донести информацию до конечного потребителя\n- Каким будет дизайн плаката, во многом зависит от его назначения\n- Существует несколько разновидностей пост\nСвязаться для заказа."
https://labus.pro/design/plakat/,Дизайн плаката,Как вы подходите к работе?,"\n- Специалисты Labus\n- pro создают плакаты, соответствующие всем критериям успешной наружной рекламы\n- Такие постеры и афиши: отражают тщательно продуманную концепцию; привлекают внимание целевой аудитории; имеют тщательно выверенный баланс тексто\nСвязаться для заказа."
https://labus.pro/design/plakat/,Дизайн плаката,Как рассчитывается цена?,"\n- Стоимость дизайна плакатов в Махачкале зависит от таких факторов: размер макета; сложность поставленной задачи; наличие исходных материалов (иллюстраций, текстов)\n- Также финальная цена может включать печать тиража полиграфии\n- По этой причине \nСвязаться для заказа."
https://labus.pro/design/menu-design/,Дизайн меню,Почему профессиональный дизайн меню так важен для ресторана?,"\n- - Качественное
меню для ресторана
— это ваш главный продавец\n- Мы создаем не просто список блюд, а эффективный инструмент маркетинга, который:
Увеличивает средний чек:
С помощью визуальных акцентов мы направляем внимание гостей на самые выгодные\nСвязаться для заказа."
https://labus.pro/design/menu-design/,Дизайн меню,Как вы подходите к созданию меню?,"\n- Специалист подберет шрифты, изображения, учтет тематику ресторана, обеспечит удобную компоновку разделов\n- Готовый макет можно выложить на сайте заведения и/или распечатать\n- Чтобы привлечь еще больше клиентов, стоит дублировать новые или акцио\nСвязаться для заказа."
https://labus.pro/design/menu-design/,Дизайн меню,В каких случаях вы рекомендуете создавать/обновлять меню?,"\n- - -  Ресторан или кафе готовится к открытию – нужно со старта сформировать у клиентов приятные впечатления от посещения заведения;
-  запланировано расширение ассортимента – свежий макет включит новые блюда;
-  появятся сезонные новинки – временн\nСвязаться для заказа."
https://labus.pro/design/menu-design/,Дизайн меню,Сколько стоит дизайн меню?,"\n- Дизайн меню разрабатывается индивидуально - его цена зависит от объема макета, количества вариантов и правок\n- Дополнительно специалисты Labus\n- pro могут отретушировать предоставленные заказчиком фотографии\n- Мы работаем с клиентами в Махачка\nСвязаться для заказа."
https://labus.pro/design/menu-design/,Дизайн меню,Вы разрабатываете дизайн меню для кофеен?,"\n- Да, мы специализируемся на создании
меню кофейни
и
кофейного меню
, учитывая особенности этой ниши:
Акцент на кофейную карту и десерты
Создание уютной атмосферы через дизайн
Разработка сезонных предложений и акций\nСвязаться для заказа."
https://labus.pro/design/menu-design/,Дизайн меню,Предлагаете ли вы разработку электронного меню?,"\n- Да, мы создаем современные электронные меню для:
LCD-экранов и телевизоров
Планшетов для официантов
QR-кодов для гостей
Онлайн-заказов и сайтов\nСвязаться для заказа."
https://labus.pro/design/menu-design/,Дизайн меню,Какая информация необходима перед разработкой дизайна меню?,"\n- - Для разработки дизайна меню нам необходима следующая информация:
Название ресторана/кафе;
Логотип
, желательно в векторном формате;
Фирменный стиль, шрифты, цвета, брендбук если имеются
;
Фотографии интерьера и экстерьера заведения;
Несколько п\nСвязаться для заказа."
https://labus.pro/design/menu-design/,Дизайн меню,Можете ли вы предоставить фотографа для съемки блюд?,"\n- Да, мы предлагаем услуги профессиональной
предметной фотосъемки
и можем предоставить высококачественные фотографии ваших блюд для использования в оформлении меню\nСвязаться для заказа."
https://labus.pro/design/menu-design/,Дизайн меню,Как часто нужно обновлять дизайн меню?,"\n- Мы рекомендуем:
Сезонное обновление
— 4 раза в год
Косметический редизайн
— раз в 1-2 года
Полное обновление
— при смене концепции заведения\nСвязаться для заказа."
https://labus.pro/merch/ruchki/,Ручки с логотипом,Каким образом вы наносите изображение на ручку?,"\n- На ручки можно перенести логотип компании, рекламный слоган, характерные элементы корпоративной айдентики, адрес сайта\n- Изображения наносятся с помощью разных методов (выбор зависит от материала корпуса): шелкотрафаретная печать – подходит для \nСвязаться для заказа."
https://labus.pro/merch/ruchki/,Ручки с логотипом,Могу ли я увидеть пример готовой ручки с моим логотипом перед оформлением заказа?,"\n- Да\n- Мы можем создать оригинал-макет (файл для производства, согласованный с заказчиком), и визуализировать его на вашей ручке, в рамках технических требований (точные технические требования для разных ручек уточняйте у
менеджера компании
)\nСвязаться для заказа."
https://labus.pro/merch/ruchki/,Ручки с логотипом,Сколько времени необходимо для производства ручек на заказ?,\n- Обычно производство ручек с логотипом занимает от 7 до 15 рабочих дней после утверждения макета и подтверждения заказа\nСвязаться для заказа.
https://labus.pro/merch/ruchki/,Ручки с логотипом,Каков минимальный тираж ручек с печатью?,"\n- Минимальное количество ручек с печатью – 100 штук ручек одного вида и макета\n- Чем больше тираж, тем меньше цена за штуку\nСвязаться для заказа."
https://labus.pro/merch/krujki/,Фирменные кружки – беспроигрышное решение,Каким образом вы наносите изображение на кружку?,"\n- У нас вы можете заказать дизайн для кружки и непосредственно печать изображений\n- Метод нанесения логотипов, надписей, картинок зависит от материала\n- Обычно используются технологии тампопечати, трафаретной печати, деколирования, гравировки\n- \nСвязаться для заказа."
https://labus.pro/merch/krujki/,Фирменные кружки – беспроигрышное решение,Сколько будет стоить кружка?,"\n- - Стоимость кружки под заказ рассчитывается индивидуально перед оформлением заказа\n- Позвоните нашему менеджеру
для уточнения информации, получения детальной сметы\n- На цену влияет: сложность дизайна, стоимость самой чашки, метод нанесения изоб\nСвязаться для заказа."
https://labus.pro/tipograf/skotch/,Брендированный скотч в любых количествах,Какой материал скотча вы используете?,"\n- В качестве основы брендированной клейкой ленты могут быть использованы пленка, бумага или металлизированный материал\n- Выбор зависит от особенностей бизнеса и назначения скотча\n- Например, для запечатывания коробок лучше всего подойдет клейкая \nСвязаться для заказа."
https://labus.pro/tipograf/skotch/,Брендированный скотч в любых количествах,Сколько стоит брендированный скотч?,"\n- Цена брендированной клейкой ленты зависит от выбранной технологии печати, тиража продукции и других индивидуальных факторов\n- Чтобы узнать точную стоимость изготовления и заказать фирменный скотч в Махачкале, оставьте заявку на нашем сайте, свяж\nСвязаться для заказа."
