DEAL_ID;DATASET;TITLE;DIRECTION;LINE_TOTAL;DEAL_DURATION_DAYS;DESCRIPTION;COMMENTS;UNIQUE_PRODUCT_COUNT;DIRECTION_COUNT;DIRECTION_BREAKDOWN;COMPONENT_SUMMARY;MATERIALS;BUNDLE_KEY;SAMPLE_PRODUCTS
58372;offers;Полиграфическая табличка из ПВХ с ламинацией 30х10 см;Цех;12071.29;1;Информационная табличка из ПВХ 3 мм 30х10 см. Оклейка винилом с полноцветной печатью и ламинацией (матовой/глянцевой). Срок производства 1-2 дня.;;5;2;"Цех: 82% (9895 руб); Сольвент: 18% (2176 руб)";"Табличка полиграфия 0,03-0,04 кв.м 30-60 шт Цех x1.5 = 6960 руб; ПВХ3 1-2 кв.м x1.55 = 2167 руб; Винил/Баннер интерьерная печать 1-3 кв.м x1.6 = 1496 руб; Резка листового материала прямая ручная 30-60 мп Цех x40 = 768 руб; Ламинация с накаткой для стандартной печати холодная матовая 1-3 кв.м x1.6 = 680 руб";ПВХ, Баннер, Винил;13812|6290|6350|6810|9798;Ламинация с накаткой для стандартной печати холодная матовая 1-3 кв.м | Табличка полиграфия 0,03-0,04 кв.м 30-60 шт Цех | Резка листового материала прямая ручная 30-60 мп Цех | Винил/Баннер интерьерная печать 1-3 кв.м | ПВХ3 1-2 кв.м
32648;offers;Открытка бумага DNS со сгибом 40х10 см;Печатная;12048;7;Открытка бумага DNS размер 40х10 см с печатью и сгибом.  Срок изготовления 1-2 дня.;;2;1;Печатная: 100% (12048 руб);"Открытка 40х10 Печать 1 сгиб 121-400 шт Печатная x300 = 10287 руб; НЕВИЯ бум. Открытка 40х10см 1 шт x300 = 1761 руб";;5474|5590;НЕВИЯ бум. Открытка 40х10см 1 шт | Открытка 40х10 Печать 1 сгиб 121-400 шт Печатная
48258;offers;Брошюра А5 DNS 12 листов на металлической пружине;Печатная;12038.4;5;Брошюра формата А5 (148х210 мм). Крепление металлической пружиной по длинной или короткой стороне. Обложка матовая, бумага DNS плотностью 160 гр/м2 с двухсторонней полноцветной лазерной печатью. Внутренний блок – 10 листов. Бумага DNS плотностью 120 гр/м2 с полноцветной двухсторонней печатью.  Брошюры и каталоги позволяют выгодно подать информацию о товарах, услугах. Эта полиграфия может быть выполнена в виде: коммерческого предложения (товары, услуги), информационного проспекта, каталога продукции. Включая такой печатный продукт в комплектацию заказа, вы стимулируете клиента к дальнейшим покупкам, демонстрируете лучшие позиции ассортимента. Благодаря методу лазерной печати возможно изготовление брошюр в малых тиражах (от 1 шт.). Это выгодный вариант при проведении лимитированных распродаж, ограниченных по времени акций. Наши сотрудники ответят на возникшие вопросы, согласуют детали заказа и сроки его выполнения. Вы можете получить консультацию эксперта по телефону или заполнив форму обратной связи. Срок производства 1-3 рабочих дней.;;4;1;Печатная: 100% (12038 руб);"А5 Печать 4+4 241-800 шт Печатная x360 = 7639 руб; Брошюровка на металл пружину 10-50 экз. 4 - 8 мм Печатная x30 = 3240 руб; НЕВИЯ А5 бум. 120 гр. 1 шт Печатная x300 = 924 руб; НЕВИЯ А5 бум. 160 гр. 1 шт Печатная x60 = 235 руб";Металл;4714|4796|4798|6098;А5 Печать 4+4 241-800 шт Печатная | Брошюровка на металл пружину 10-50 экз. 4 - 8 мм Печатная | НЕВИЯ А5 бум. 120 гр. 1 шт Печатная | НЕВИЯ А5 бум. 160 гр. 1 шт Печатная
57796;offers;Полиграфическая табличка из Композита 30х20 см;Цех;12028.3;1;Информационная табличка из матового композита 3 мм. Оклейка винилом с полноцветной печатью. Срок производства 1-2 дня.;;4;2;"Цех: 89% (10719 руб); Сольвент: 11% (1309 руб)";"Табличка полиграфия 0,04-0,06 кв.м 10-30 шт Цех x1.2 = 5460 руб; Композит матовый 1-2 кв.м x1.4 = 4843 руб; Винил/Баннер интерьерная печать 1-3 кв.м x1.4 = 1309 руб; Резка листового материала прямая ручная 10-30 мп Цех x20 = 416 руб";Композит, Баннер, Винил;13810|6290|6820|9846;Композит матовый 1-2 кв.м | Табличка полиграфия 0,04-0,06 кв.м 10-30 шт Цех | Резка листового материала прямая ручная 10-30 мп Цех | Винил/Баннер интерьерная печать 1-3 кв.м
28264;offers;Брошюра А4 Hi-Kote 8 листов;Печатная;12004.8;5;Брошюра формата А4 (297х210 мм). Крепление скобами по длинной или короткой стороне. Обложка полуглянцевая, бумага Hi-Kote плотностью 180 гр/м2 с двухсторонней полноцветной лазерной печатью. Внутренний блок – 6 листов. Бумага Hi-Kote плотностью 105 гр/м2 с полноцветной двухсторонней печатью. Брошюры и каталоги позволяют выгодно подать информацию о товарах, услугах. Эта полиграфия может быть выполнена в виде: коммерческого предложения (товары, услуги), информационного проспекта, каталога продукции. Включая такой печатный продукт в комплектацию заказа, вы стимулируете клиента к дальнейшим покупкам, демонстрируете лучшие позиции ассортимента. Благодаря методу лазерной печати возможно изготовление брошюр в малых тиражах (от 1 шт.). Это выгодный вариант при проведении лимитированных распродаж, ограниченных по времени акций. Наши сотрудники ответят на возникшие вопросы, согласуют детали заказа и сроки его выполнения. Вы можете получить консультацию эксперта по телефону или заполнив форму обратной связи. Срок производства 1-3 рабочих дней.;;5;1;Печатная: 100% (12005 руб);"А3 Печать 4+4 61-200 шт 1-3 дня Печатная x120 = 10183 руб; Брошюровка на 1 скобу 10-50 экз. до 3 мм Печатная x60 = 1152 руб; Хайкот А3 бум. 105 гр. 1 шт Печатная x90 = 288 руб; Хайкот А3 бум. 180 гр. 1 шт Печатная x30 = 202 руб; Биговка 5-40 шт Печатная x120 = 180 руб";;4308|6078|7854|7862|9094;А3 Печать 4+4 61-200 шт 1-3 дня Печатная | Брошюровка на 1 скобу 10-50 экз. до 3 мм Печатная | Биговка 5-40 шт Печатная | Хайкот А3 бум. 180 гр. 1 шт Печатная | Хайкот А3 бум. 105 гр. 1 шт Печатная
31346;offers;Баннер литой на люверсах;Цех;12000;7;"Широкоформатная сольвентная печать на литом баннере и установка люверсов диаметром 8 мм по периметру. Краска наносится на баннерную ткань высокой плотности 520 г/м2 при помощи сольвентного принтера. Максимальная ширина печати 310 см.  При необходимости, спайка для наращивания до нестандартных больших размеров. Люверсы расположены на расстоянии 20 см друг от друга и на расстоянии 2,5 см от края полотна. Литой баннер используется для брандмауэров или на металлокаркасе больших размеров, где требуется большая прочность. Возможна дополнительная постобработка: подворот с пропайкой по периметру; установка на разные носители.  Подготовим макет или напечатаем рекламный баннер по макету, представленному заказчиком. Позвоните менеджеру, чтобы получить выгодное предложение на печать баннера, оговорить условия сотрудничества, узнать, как купить баннер удаленно. Организуем доставку рекламной продукции по Махачкале, отправляем готовые заказы в другие города. Принимаем оплату наличными деньгами, банковским переводом, платежным поручением. Срок производства 2-5 рабочих дней.";;2;2;"Сольвент: 85% (10200 руб); Цех: 15% (1800 руб)";"Баннер печать ширка литой 10-20 кв.м x20 = 10200 руб; Баннер люверсовка более 50 шт Цех x90 = 1800 руб";Баннер;7972|8058;Баннер люверсовка более 50 шт Цех | Баннер печать ширка литой 10-20 кв.м
45388;offers;Блокнот А4 в клетку 30 листов на металлической пружине;Печатная;11997;0;Блокнот с печатью логотипа на обложке формата А4 (297х210 мм). Брошюровка металлической пружиной по длинной или короткой стороне. Обложка матовая, бумага плотностью 250 гр/м2 печать лазерная на внешней лицевой и задней стороне. Внутренний блок – 30 листов, бумага 80 гр/м2 с односторонней одноцветной печатью на ризографе .  Брендированные блокноты - это удобные и полезные подарки, которые можно использовать как внутри компании, так и в качестве подарков клиентам или на мероприятиях. Срок производства 2-5 рабочих дней.;;4;2;"Печатная: 68% (8217 руб); Офсет: 32% (3780 руб)";"Брошюровка на металл пружину 50-100 экз. 4 - 8 мм Печатная x50 = 4950 руб; А4 Ризограф 80 гр/м 1+0 1000-3999 x1500 = 3780 руб; А4 Печать 4+0 41-120 шт Печатная x100 = 2387 руб; НЕВИЯ А4 бум. 250 гр. 1 шт Печатная x100 = 880 руб";Металл;10464|4520|6100|7902;А4 Ризограф 80 гр/м 1+0 1000-3999 | Брошюровка на металл пружину 50-100 экз. 4 - 8 мм Печатная | А4 Печать 4+0 41-120 шт Печатная | НЕВИЯ А4 бум. 250 гр. 1 шт Печатная
27372;offers;Блокнот А5 в клетку 50 листов на металлической пружине;Печатная;11983;0;Блокнот с печатью логотипа на обложке формата А5 (148х210 мм). Брошюровка металлической пружиной по длинной или короткой стороне. Обложка матовая, бумага плотностью 250 гр/м2 печать лазерная полноцветная односторонняя лицевой стороны и подложки. Внутренний блок – 50 листов, бумага 80 гр/м2 с односторонней одноцветной печатью на ризографе.  Брендированные блокноты - это удобные и полезные подарки, которые можно использовать как внутри компании, так и в качестве подарков клиентам или на мероприятиях. Срок производства 2-5 рабочих дней.;;4;2;"Печатная: 74% (8833 руб); Офсет: 26% (3150 руб)";"Брошюровка на металл пружину 10-50 экз. 8 - 12 мм Печатная x50 = 7200 руб; А4 Ризограф 80 гр/м 1+0 1000-3999 x1250 = 3150 руб; А5 Печать 4+0 81-240 шт Печатная x100 = 1193 руб; НЕВИЯ А5 бум. 250 гр. 1 шт Печатная x100 = 440 руб";Металл;10464|4712|4802|6108;А4 Ризограф 80 гр/м 1+0 1000-3999 | А5 Печать 4+0 81-240 шт Печатная | Брошюровка на металл пружину 10-50 экз. 8 - 12 мм Печатная | НЕВИЯ А5 бум. 250 гр. 1 шт Печатная
27500;offers;Брошюра А4 Hi-Kote 4 листа на металлической пружине;Печатная;11982;4;Брошюра формата А4 (297х210 мм). Крепление металлической пружиной по длинной или короткой стороне. Обложка полуглянцевая бумага Hi-Kote плотностью 180 гр/м2 с двухсторонней полноцветной лазерной печатью. Внутренний блок - 2 листа. Бумага Hi-Kote плотностью 105 гр/м2 с полноцветной двухсторонней печатью.  Брошюры и каталоги позволяют выгодно подать информацию о товарах, услугах. Эта полиграфия может быть выполнена в виде: коммерческого предложения (товары, услуги), информационного проспекта, каталога продукции. Включая такой печатный продукт в комплектацию заказа, вы стимулируете клиента к дальнейшим покупкам, демонстрируете лучшие позиции ассортимента. Благодаря методу лазерной печати возможно изготовление брошюр в малых тиражах (от 1 шт.). Это выгодный вариант при проведении лимитированных распродаж, ограниченных по времени акций. Наши сотрудники ответят на возникшие вопросы, согласуют детали заказа и сроки его выполнения. Вы можете получить консультацию эксперта по телефону или заполнив форму обратной связи.  Срок производства 1-3 рабочих дней.;;4;1;Печатная: 100% (11982 руб);"А4 Печать 4+4 121-400 шт Печатная x200 = 8486 руб; Брошюровка на металл пружину 10-50 экз. до 4 мм Печатная x50 = 3000 руб; Хайкот А4 бум. 180 гр. 1 шт Печатная x100 = 336 руб; Хайкот А4 бум. 105 гр. 1 шт Печатная x100 = 160 руб";Металл;4522|4628|4630|6088;Брошюровка на металл пружину 10-50 экз. до 4 мм Печатная | А4 Печать 4+4 121-400 шт Печатная | Хайкот А4 бум. 105 гр. 1 шт Печатная | Хайкот А4 бум. 180 гр. 1 шт Печатная
48296;offers;Брошюра А5 DNS 8 листов;Печатная;11980.5;5;Брошюра формата А5 (148х210 мм). Крепление скобами по длинной или короткой стороне. Обложка матовая, бумага DNS плотностью 160 гр/м2 с двухсторонней полноцветной лазерной печатью. Внутренний блок – 6 листов. Бумага DNS плотностью 120 гр/м2 с полноцветной двухсторонней печатью.  Брошюры и каталоги позволяют выгодно подать информацию о товарах, услугах. Эта полиграфия может быть выполнена в виде: коммерческого предложения (товары, услуги), информационного проспекта, каталога продукции. Включая такой печатный продукт в комплектацию заказа, вы стимулируете клиента к дальнейшим покупкам, демонстрируете лучшие позиции ассортимента. Благодаря методу лазерной печати возможно изготовление брошюр в малых тиражах (от 1 шт.). Это выгодный вариант при проведении лимитированных распродаж, ограниченных по времени акций. Наши сотрудники ответят на возникшие вопросы, согласуют детали заказа и сроки его выполнения. Вы можете получить консультацию эксперта по телефону или заполнив форму обратной связи. Срок производства 1-3 рабочих дней.;;5;1;Печатная: 100% (11981 руб);"А4 Печать 4+4 121-400 шт Печатная x200 = 8486 руб; Брошюровка на 1 скобу 10-50 экз. до 3 мм Печатная x100 = 1920 руб; НЕВИЯ А4 бум. 120 гр. 1 шт Печатная x150 = 923 руб; НЕВИЯ А4 бум. 160 гр. 1 шт Печатная x50 = 392 руб; Биговка 121-400 шт Печатная x200 = 260 руб";;4522|6078|7896|7898|9098;Брошюровка на 1 скобу 10-50 экз. до 3 мм Печатная | Биговка 121-400 шт Печатная | А4 Печать 4+4 121-400 шт Печатная | НЕВИЯ А4 бум. 120 гр. 1 шт Печатная | НЕВИЯ А4 бум. 160 гр. 1 шт Печатная
55852;offers;Плоская буква с контражурной RGB-подсветкой из черного акрила и оргстекла;Цех;11965.49;433;Плоская буква из черного акрила и прозрачного оргстекла  с контражурной RGB-подсветкой. Шрифт Arial Bold. Цена указана без учета стоимости доставки и монтажа.;;6;2;"Цех: 97% (11652 руб); Резка: 3% (313 руб)";"Оргстекло прозрачное5 до 1 кв.м x0.43 = 3293 руб; Скотч 3М с накаткой до 1 кв.м x0.43 = 3096 руб; Свет для буквы лента до 3 мп Цех x2.9 = 2181 руб; Акрил цветной до 1 кв.м x0.43 = 1950 руб; Монтаж буквы простой в цеху до 3 мп Цех x2.9 = 1131 руб; Резка листового материала Лазерная до 5 мп x2.9 = 313 руб";Акрил, Стекло;7508|7724|8680|8792|9880|9940;Монтаж буквы простой в цеху до 3 мп Цех | Оргстекло прозрачное5 до 1 кв.м | Акрил цветной до 1 кв.м | Скотч 3М с накаткой до 1 кв.м | Свет для буквы лента до 3 мп Цех
45360;offers;Блокнот А5 без клетки 30 листов на пластиковой пружине;Печатная;11946;0;Блокнот с печатью логотипа на обложке формата А5 (148х210 мм). Брошюровка пластиковой пружиной по длинной или короткой стороне. Обложка матовая, бумага плотностью 250 гр/м2 печать лазерная полноцветная односторонняя на лицевой стороне и подложке. Внутренний блок – 30 листов, бумага 80 гр/м2 без печати.  Брендированные блокноты - это удобные и полезные подарки, которые можно использовать как внутри компании, так и в качестве подарков клиентам или на мероприятиях. Срок производства 2-5 рабочих дней.;;4;1;Печатная: 100% (11946 руб);"Брошюровка на пласт пружину более 100 экз. 4 - 8 мм Печатная x100 = 7000 руб; А5 Печать 4+0 81-240 шт Печатная x200 = 2386 руб; Снегурочка А5 80 гр. 1 шт Печатная x3000 = 1680 руб; НЕВИЯ А5 бум. 250 гр. 1 шт Печатная x200 = 880 руб";;11104|4712|4802|6132;Брошюровка на пласт пружину более 100 экз. 4 - 8 мм Печатная | А5 Печать 4+0 81-240 шт Печатная | НЕВИЯ А5 бум. 250 гр. 1 шт Печатная | Снегурочка А5 80 гр. 1 шт Печатная
25702;offers;Листовка А5 глянец 250 гр/м2 двусторонняя;Печатная;11890;5;Листовка - это лист бумаги, который обычно используется для рекламы или распространения информации. Листовки часто распространяются на улицах, в магазинах, на мероприятиях или почтой, чтобы привлечь внимание целевой аудитории к какому-то продукту, услуге, событию или идее. Они могут содержать текст, изображения, графику и контактную информацию. Листовка формата А5 (14,8х21 см), двусторонняя лазерная полноцветная печать (4+4). Бумага глянцевая LumiArt плотностью 200 гр/м2. Срок производства 1-2 дня.;;2;1;Печатная: 100% (11890 руб);"А5 Печать 4+4 241-800 шт Печатная x500 = 10610 руб; Хайкот А5 бум. 270 гр. 1 шт Печатная x500 = 1280 руб";;4714|4816;А5 Печать 4+4 241-800 шт Печатная | Хайкот А5 бум. 270 гр. 1 шт Печатная
55736;offers;Объемная буква из зеркального золотого композита с контражурной подсветкой;Цех;11865.23;447;Объемная буква с контражуной подсветкой. Корпус буквы - ПВХ оклеенный пленкой. Подсветка - светодиодная лента. Лицевая часть - зеркальный лист композита. Шрифт Arial Bold. Цена указана без учета стоимости доставки и монтажа.;;8;1;Цех: 100% (11865 руб);"Скотч 3М с накаткой до 1 кв.м x0.3 = 2160 руб; Сборка объема ПВХ3 простые до 3 мп Цех x2.4 = 2137 руб; Свет для буквы лента до 3 мп Цех x2.4 = 1805 руб; Композит зеркальный до 1 кв.м x0.3 = 1782 руб; Оргстекло прозрачное4 до 1 кв.м x0.3 = 1677 руб; Оклейка бочины букв пленкой простые до 3 мп Цех x2.4 = 1224 руб; Монтаж буквы простой в цеху до 3 мп Цех x2.4 = 936 руб; Резка листового материала ЧПУ до 5 мп x2.4 = 144 руб";ПВХ, Композит, Пленка, Стекло;7484|7508|7724|7788|8692|8792|9868|9928;Монтаж буквы простой в цеху до 3 мп Цех | Свет для буквы лента до 3 мп Цех | Оклейка бочины букв пленкой простые до 3 мп Цех | Сборка объема ПВХ3 простые до 3 мп Цех | Оргстекло прозрачное4 до 1 кв.м
50752;offers;Панель-кронштейн без подсветки двусторонняя с композитной обшивкой;Цех;11857.29;0;Объемный двухсторонний короб без подсветки на кронштейне с композитной обшивкой. Корпус буквы - ПВХ оклеенный белой виниловой пленкой. Лицевая часть - ПВХ с аппликацией. Цена указана без учета стоимости доставки и монтажа. Ножка - 30х30х4 см общита матовым композитом. Срок производства 14-21 рабочих дней.;;11;2;"Цех: 97% (11467 руб); Печатная: 3% (390 руб)";"Сборка объема ПВХ5 простые 3-10 мп Цех x3.2 = 2826 руб; Сварка металлокаркаса и покраска панель - кронштейн 1 кв.м Цех x1 = 2100 руб; Аппликация ровной поверхности монтаж 1 кв.м Цех x1 = 1350 руб; Монтаж подложки на каркас композит 1 кв.м Цех x1 = 900 руб; Труба профильная 20х40 1,5 мм металлическая 3-10 мп x4 = 850 руб; Оклейка бочины букв пленкой простые до 3 мп Цех x1.6 = 816 руб; ПВХ5 до 1 кв.м x0.32 = 771 руб; Композит матовый до 1 кв.м x0.21 = 769 руб; Монтаж буквы простой в цеху до 3 мп Цех x1.6 = 624 руб; Оракал 641 цветная до 1 кв.м x0.64 = 461 руб";ПВХ, Композит, Пленка, Металл;6448|6468|7484|7508|7814|8244|8316|8608|8766|9808|9844;Композит матовый до 1 кв.м | Монтаж подложки на каркас композит 1 кв.м Цех | Монтаж буквы простой в цеху до 3 мп Цех | Труба профильная 20х40 1,5 мм металлическая 3-10 мп | Сварка металлокаркаса и покраска панель - кронштейн 1 кв.м Цех
45702;offers;Флаер эконом 270 гр/м2 односторонний;Печатная;11850;0;Листовка еврофлаер(21х10 см) односторонняя, лазерная полноцветная печать. Бумага Hi-Kote плотностью 270 гр/м2. Срок производства 1-2 дня.;;2;1;Печатная: 100% (11850 руб);"Флаер(21х10) Печать 4+0 1-3 дня 1201-2400 Печатная x1500 = 9285 руб; Хайкот А6 Флаер(21х10) Бумага 270 гр. 1 шт Печатная x1500 = 2565 руб";;12832|5092;Хайкот А6 Флаер(21х10) Бумага 270 гр. 1 шт Печатная | Флаер(21х10) Печать 4+0 1-3 дня 1201-2400 Печатная
25852;offers;Листовка А5 глянец 250 гр/м2 односторонняя;Печатная;11840;5;Листовка - это лист бумаги, который обычно используется для рекламы или распространения информации. Листовки часто распространяются на улицах, в магазинах, на мероприятиях или почтой, чтобы привлечь внимание целевой аудитории к какому-то продукту, услуге, событию или идее. Они могут содержать текст, изображения, графику и контактную информацию. Листовка формата А5 (14,8х21 см), односторонняя лазерная полноцветная печать (4+0). Бумага глянцевая LumiArt плотностью 250 гр/м2. Срок производства 1-2 дня;;2;1;Печатная: 100% (11840 руб);"А5 Печать 4+0 801-1600 шт Печатная x1000 = 9280 руб; Хайкот А5 бум. 270 гр. 1 шт Печатная x1000 = 2560 руб";;4720|4816;А5 Печать 4+0 801-1600 шт Печатная | Хайкот А5 бум. 270 гр. 1 шт Печатная
55710;offers;Объемная световая буква с лицевой и контражурной подсветкой;Цех;11833.96;447;Объемная буква с подсветкой лицевой стороны и контражурной подсветкой. Корпус буквы - ПВХ оклеенный виниловой пленкой. Подсветка - светодиодная лента. Лицевая часть - литой акриловый лист. Шрифт Arial Bold. Цена указана без учета стоимости доставки и монтажа.;;6;2;"Цех: 97% (11478 руб); Резка: 3% (356 руб)";"Оргстекло прозрачное4 до 1 кв.м x0.56 = 3130 руб; Сборка объема ПВХ3 простые 3-10 мп Цех x3.3 = 2726 руб; Акрил3 молочный до 1 кв.м x0.56 = 2434 руб; Оклейка бочины букв пленкой простые до 3 мп Цех x3.3 = 1683 руб; Свет для буквы лента до 3 мп Цех x2 = 1504 руб; Резка листового материала Лазерная до 5 мп x3.3 = 356 руб";ПВХ, Акрил, Пленка, Стекло;7484|7724|7790|8452|8680|9928;Свет для буквы лента до 3 мп Цех | Оргстекло прозрачное4 до 1 кв.м | Оклейка бочины букв пленкой простые до 3 мп Цех | Сборка объема ПВХ3 простые 3-10 мп Цех | Резка листового материала Лазерная до 5 мп
27564;offers;Брошюра А3 Hi-Kote 12 листов на металлической пружине;Печатная;11807.6;5;Брошюра формата А3 (297х420 мм). Крепление металлической пружиной по длинной или короткой стороне. Обложка полуглянцевая бумага Hi-Kote плотностью 180 гр/м2 с двухсторонней полноцветной лазерной печатью. Внутренний блок - 10 листов. Бумага Hi-Kote плотностью 105 гр/м2 с полноцветной двухсторонней печатью.  Брошюры и каталоги позволяют выгодно подать информацию о товарах, услугах. Эта полиграфия может быть выполнена в виде: коммерческого предложения (товары, услуги), информационного проспекта, каталога продукции. Включая такой печатный продукт в комплектацию заказа, вы стимулируете клиента к дальнейшим покупкам, демонстрируете лучшие позиции ассортимента. Благодаря методу лазерной печати возможно изготовление брошюр в малых тиражах (от 1 шт.). Это выгодный вариант при проведении лимитированных распродаж, ограниченных по времени акций. Наши сотрудники ответят на возникшие вопросы, согласуют детали заказа и сроки его выполнения. Вы можете получить консультацию эксперта по телефону или заполнив форму обратной связи. Срок производства 1-3 рабочих дней.;;4;1;Печатная: 100% (11808 руб);"А3 Печать 4+4 61-200 шт 1-3 дня Печатная x120 = 10183 руб; Брошюровка на металл пружину 5-10 экз. 4 - 8 мм Печатная x10 = 1170 руб; Хайкот А3 бум. 105 гр. 1 шт Печатная x100 = 320 руб; Хайкот А3 бум. 180 гр. 1 шт Печатная x20 = 134 руб";Металл;4308|6096|7862|7864;Брошюровка на металл пружину 5-10 экз. 4 - 8 мм Печатная | Хайкот А3 бум. 180 гр. 1 шт Печатная | Хайкот А3 бум. 105 гр. 1 шт Печатная | А3 Печать 4+4 61-200 шт 1-3 дня Печатная
28516;offers;Световая панель Magnetic двусторонняя подвесная;POS;11775;0;Подвесная световая двусторонняя панель magnetic формата А2. Бэклит световой 1440 dpi.;;2;2;"POS: 91% (10725 руб); Печатная: 9% (1050 руб)";"Световая панель Магнетик двусторонняя подвесная 594 x 420 мм А2 x1 = 10725 руб; Бэклит световой 1440 dpi до 1 кв.м x0.5 = 1050 руб";;9020|9190;Световая панель Магнетик двусторонняя подвесная 594 x 420 мм А2 | Бэклит световой 1440 dpi до 1 кв.м
55686;offers;Объемная световая акриловая буква с цветной подсветкой;Цех;11765.39;168;Объемная буква с подсветкой. Корпус буквы - акрил. Подсветка - цветная светодиодная лента. Лицевая часть – литой акриловый лист. Шрифт Arial Bold. Цена указана без учета стоимости доставки и монтажа.;;4;1;Цех: 100% (11765 руб);"Сборка объема акрил простые до 3 мп Цех x2.4 = 8159 руб; Акрил3 молочный до 1 кв.м x0.3 = 1304 руб; ПВХ8 до 1 кв.м x0.3 = 1219 руб; Свет для буквы лента до 3 мп Цех x1.44 = 1083 руб";ПВХ, Акрил;7724|7760|8452|9820;Свет для буквы лента до 3 мп Цех | Сборка объема акрил простые до 3 мп Цех | ПВХ8 до 1 кв.м | Акрил3 молочный до 1 кв.м
31646;offers;Календарь-домик перекидной 4 листа 150х150 мм;Печатная;11757.6;7;Календарь-домик перекидной квартальный (также известный как столбиковый календарь) — это особый тип календаря, который представляет собой блок изделий, которые можно перекидывать, для отображения текущей даты и месяца.  Этот тип календаря обычно является компактным и удобным в использовании. Они могут использоваться в офисах, домах или как презент. Размер: 150х150 мм. Бумага DNS плотностью 160 гр/м2. Крепление: металлическая пружина. Срок производства 1-3 рабочих дней.;;7;1;Печатная: 100% (11758 руб);"Брошюровка на металл пружину 10-50 экз. 4 - 8 мм Печатная x40 = 4320 руб; А3 Печать 4+0 21-60 шт 1-3 дня Печатная x40 = 1910 руб; А5 Печать 4+0 81-240 шт Печатная x160 = 1909 руб; Брошюровка на 1 скобу 10-50 экз. до 3 мм Печатная x80 = 1536 руб; НЕВИЯ А3 бум. 300 гр. 1 шт Печатная x40 = 1248 руб; НЕВИЯ А5 бум. 160 гр. 1 шт Печатная x160 = 627 руб; Биговка 121-400 шт Печатная x160 = 208 руб";Металл;4306|4712|4798|6078|6098|7846|9098;Брошюровка на металл пружину 10-50 экз. 4 - 8 мм Печатная | А5 Печать 4+0 81-240 шт Печатная | НЕВИЯ А5 бум. 160 гр. 1 шт Печатная | Биговка 121-400 шт Печатная | НЕВИЯ А3 бум. 300 гр. 1 шт Печатная
46196;offers;"Информационный стенд с карманами А4 (5 шт) и А5 (9 шт) ""Спортивная жизнь школы"" ПВХ5 150х100 см";Цех;11725.25;0;Стенд «Спортивная жизнь школы» 150х100 см с четырнадцатью карманами А4 и А5.  Этот масштабный стенд «Спортивная жизнь школы» формата 150х100 см с 5 карманами А4 и 9 карманами А5 - идеальное решение для аккумулирования всей информации о спортивной жизни учебного заведения. Стенд изготовлен из прочного пластика ПВХ5 толщиной 5 мм. Его большая площадь позволяет разместить 14 прозрачных карманов для документов и материалов. Пять крупных карманов А4 предназначены для расписания работы секций, плана спортивных мероприятий, списков сборных команд школы и другой важной информации. Девять компактных карманов А5 идеально подходят для размещения фотографий победителей, грамот, дипломов, небольших объявлений и анонсов соревнований. Крепится на стену с помощью усиленного крепежа. Стенд демонстрирует, что спорт в учреждении на высоком уровне, формируя имидж школы, заботящейся о физическом развитии учеников. Возможно добавление названия школы, логотипа, герба или эмблемы спортивного клуба. Полноцветная печать фона и ламинация для прочности. Срок производства: 5-6 рабочих дней.;;5;2;"Цех: 95% (11088 руб); Сольвент: 5% (638 руб)";"Стенд из ПВХ оклеенный полиграфией 5 мм 1-5 кв.м Цех x1.5 = 5461 руб; Карман плоский ПЭТ 1,5 мм А5 5-10 шт Цех x9 = 3978 руб; Карман плоский ПЭТ 0,5 мм стандарт А4 3-5 шт Цех x5 = 1537 руб; Ламинация с накаткой для стандартной печати холодная глянцевая 1-3 кв.м x1.5 = 638 руб; Резка листового материала прямая ручная 5-10 мп Цех x5 = 112 руб";ПВХ;13808|13834|9136|9260|9394;Карман плоский ПЭТ 0,5 мм стандарт А4 3-5 шт Цех | Карман плоский ПЭТ 1,5 мм А5 5-10 шт Цех | Стенд из ПВХ оклеенный полиграфией 5 мм 1-5 кв.м Цех | Резка листового материала прямая ручная 5-10 мп Цех | Ламинация с накаткой для стандартной печати холодная глянцевая 1-3 кв.м
25694;offers;Листовка А5 глянец 200 гр/м2 двусторонняя;Печатная;11700;5;Листовка - это лист бумаги, который обычно используется для рекламы или распространения информации. Листовки часто распространяются на улицах, в магазинах, на мероприятиях или почтой, чтобы привлечь внимание целевой аудитории к какому-то продукту, услуге, событию или идее. Они могут содержать текст, изображения, графику и контактную информацию. Листовка формата А5 (14,8х21 см), двусторонняя лазерная полноцветная печать (4+4). Бумага глянцевая LumiArt плотностью 200 гр/м2. Срок производства 1-2 дня.;;2;1;Печатная: 100% (11700 руб);"А5 Печать 4+4 241-800 шт Печатная x500 = 10610 руб; Хайкот А5 бум. 230 гр. 1 шт Печатная x500 = 1090 руб";;4714|4814;А5 Печать 4+4 241-800 шт Печатная | Хайкот А5 бум. 230 гр. 1 шт Печатная
